,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
5307,Ramon-GONZALEZ-36060,19,9999999, MEXICO, Right, Sabre 
5308,Randy-POSTMA-37788,19,357, NETHERLANDS, Left, Epée 
5309,Rania_Herlina-RAHARDJA-27143,25,100, SINGAPORE, Left, Epée 
5311,Raoul-BONAH-36760,20,208, GERMANY, Right, Sabre 
5312,Raphael-DOMINICI-45697,19,9999999, FRANCE, Left, Epée 
5313,Raphael-LECONTE-42981,20,438, FRANCE, Right, Foil 
5314,Raphael-SAVIN-39650,18,185, FRANCE, Right, Foil 
5315,Raphael-STEINBERGER-27080,33,895, GERMANY, Left, Epée 
5316,Raphael-VAN_HOFFELEN-32402,21,9999999, GREAT BRITAIN, Right, Sabre 
5317,Raquel-ALVA_VILLALON-43506,17,9999999, CUBA, Right, Foil 
5318,Rares-AILINCA-45333,17,9999999, ROMANIA, Right, Sabre 
5319,Rasa-RIMGAILIENE-23322,63,9999999, LITHUANIA, Left, Epée 
5320,Rasim-GALIMZYANOV-34611,22,9999999, RUSSIA, Right, Epée 
5321,Rasmus-MELLANEN-21636,25,9999999, FINLAND, Right, Epée 
5322,Rastislav-SIMEUNOVIC-30033,23,507, SLOVAKIA, Right, Foil 
5323,Ratchanavi-DEEJING-36217,18,259, THAILAND, Right, Foil 
5324,Raul-ARIZAGA-22353,29,225, MEXICO, Right, Foil 
5325,Ray_L_-SEXTON_III-6711,75,9999999, USA, Right, Foil 
5326,Rayen-MEJRI-43022,17,188, TUNISIA, Right, Epée 
5327,Raymond-CHEN-30397,22,9999999, USA, Right, Foil 
5328,Raymond-ZHAO-42908,17,272, USA, Left, Sabre 
5329,Rayssa-COSTA-25081,27,9999999, BRAZIL, Right, Epée 
5330,Razvan-CRISTIAN-41886,17,9999999, ROMANIA, Right, Foil 
5331,Razvan-STANESCU-42044,18,9999999, ROMANIA, Right, Sabre 
5332,Razvan-URSACHI-38778,20,536, ROMANIA, Right, Sabre 
5333,Rebeca-CANDESCU-35938,17,359, ROMANIA, Left, Foil 
5334,Rebecca-GARGANO-32265,22,90, ITALY, Right, Sabre 
5335,Rebecca-MAYLE-30522,23,568, GREAT BRITAIN, Right, Epée 
5336,Rebecca-WAKEFIELD-34172,20,9999999, GREAT BRITAIN, Right, Epée 
5337,Rebecca_Jia_Min-ONG-40321,17,9999999, SINGAPORE, Right, Epée 
5338,Reena-KIM-40559,19,9999999, KOREA, Right, Epée 
5339,Refael-LISIN-45435,16,9999999, ISRAEL, Right, Epée 
5341,Regina-BINET-17815,27,9999999, HUNGARY, Right, Foil 
5342,Regina-GARIFULINA-31156,23,9999999, RUSSIA, Right, Foil 
5343,Regina-LAMBERT-37851,32,368, HUNGARY, Right, Epée 
5344,Regina-OBRIEN-34350,21,9999999, USA, Right, Sabre 
5345,Regina-SKOLYSHEVA-45675,18,9999999, RUSSIA, Right, Epée 
5347,Reha-DOGAN-6357,33,9999999, TURKEY, Right, Epée 
5348,Reina-MIZOGUCHI-30466,20,9999999, JAPAN, Right, Foil 
5349,Reinhard-MUENSTER-8187,77,9999999, DENMARK, Right, Epée 
5350,Reinhard-MUNSTER-8187,77,9999999, DENMARK, Right, Epée 
5351,Reka-BOHUS-26222,23,95, HUNGARY, Left, Epée 
5352,Reka-Bohus-26222,23,95, HUNGARY, Left, Epée 
5353,Reka-SZABO-26222,23,95, HUNGARY, Left, Epée 
5354,Remi-BEDARD_COUTURE-23506,26,9999999, CANADA, Left, Sabre 
5355,Remi-CADENE-43012,17,9999999, FRANCE, Right, Sabre 
5356,Remy-LANDO_TROTTEIN-38864,23,9999999, SWEDEN, Right, Epée 
5357,Ren-TAKAHASHI-45315,20,9999999, JAPAN, Left, Foil 
5358,Renal-GANEEV-5774,34,9999999, RUSSIA, Left, Foil 
5359,Renars-BLUMENTALS-31122,22,9999999, LATVIA, Right, Foil 
5360,Renata-KATONA-26595,24,81, HUNGARY, Right, Sabre 
5361,Renata-KNAPIK_MIAZGA-13503,30,32, POLAND, Left, Epée 
5362,Renata-PETRI-38766,18,306, HUNGARY, Right, Epée 
5363,Renata-TOMCZAK-33647,19,211, POLAND, Right, Foil 
5364,Renata-ZETTERMANN-35251,18,9999999, BRAZIL, Right, Epée 
5365,Rene-JORDAN-37803,20,454, GERMANY, Right, Epée 
5366,Rene-PRANZ-7259,33,9999999, AUSTRIA, Right, Foil 
5367,Renzo-AGRESTA-8950,33,9999999, BRAZIL, Right, Sabre 
5368,Renzo-BOISCO-5933,75,9999999, SWITZERLAND, Right, Epée 
5369,Reyes_Sanchez-VANESSA_ESMERALDA-34605,20,9999999, EL SALVADOR, Right, Foil 
5370,Reynaldo-NAVARRO-33418,56,9999999, PHILIPPINES, Right, Foil 
5371,Reynier-HENRIQUEZ_ORTIZ-30965,32,94, CUBA, Right, Epée 
5372,Rezk-NAWAR-39058,53,9999999, NETHERLANDS, Right, Epée 
5373,Rhishikesh-RANADIVE-39238,19,9999999, USA, Right, Foil 
5374,Rhys-MELIA-14490,28,9999999, GREAT BRITAIN, Left, Foil 
5375,Ricarda-MULTERER-12626,28,63, GERMANY, Right, Epée 
5376,Ricardo-ALVAREZ-34722,20,62, CHILE, Right, Sabre 
5377,Ricardo-AMADOR-46021,17,9999999, MEXICO, Left, Epée 
5378,Ricardo-CANDEIAS-5530,34,150, PORTUGAL, Right, Epée 
5379,Ricardo-CARMINA-25658,70,9999999, ITALY, Right, Sabre 
5380,Ricardo-PACHECO-43592,15,9999999, BRAZIL, Right, Foil 
5381,Ricardo-PRADO_YANQUIS-38003,24,163, CUBA, Right, Sabre 
5382,Ricardo_Alberto-BUSTAMANTE-15642,30,296, ARGENTINA, Right, Sabre 
5383,Riccardo-ABATE-35120,19,766, ITALY, Right, Epée 
5384,Riccardo-ARENA-30410,24,9999999, ITALY, Right, Sabre 
5385,Riccardo-CARMINA-25658,70,9999999, ITALY, Right, Sabre 
5386,Riccardo-DI_TOMMASO-31830,21,9999999, ITALY, Right, Foil 
5387,Riccardo-NUCCIO-21584,27,56, ITALY, Left, Sabre 
5388,Riccardo-ROMANENGHI-36424,26,9999999, ITALY, Right, Epée 
5389,Riccardo-SCHIAVINA-17890,29,9999999, ITALY, Right, Epée 
5390,Richard-BARNES_WEBB-41127,45,9999999, SOUTH AFRICA, Left, Foil 
5391,Richard-CHO-35686,21,9999999, USA, Right, Foil 
5392,Richard-COHEN-574,71,9999999, GREAT BRITAIN, Right, Sabre 
5393,Richard-HUEBERS-24084,25,31, GERMANY, Right, Sabre 
5394,Richard-Huebers-24084,25,31, GERMANY, Right, Sabre 
5395,Richard-KRUSE-3256,35,2, GREAT BRITAIN, Right, Foil 
5396,Richard-LARSSON-20459,51,9999999, SWEDEN, Right, Epée 
5397,Richard-MORRIS-25976,27,9999999, GREAT BRITAIN, Right, Foil 
5398,Richard-POKORNY-19590,27,216, CZECH REPUBLIC, Left, Epée 
5399,Richard-PURDIE-20689,69,9999999, AUSTRALIA, Right, Epée 
5401,Richard-SCHMIDT-24074,26,23, GERMANY, Left, Epée 
5402,Richard-TEOH-35870,17,9999999, SINGAPORE, Left, Foil 
5403,Ricky-DHISULLIMAH-37190,22,9999999, INDONESIA, Right, Sabre 
5404,Ricky_Hafidz_Jan-GUNARTO-35501,35,9999999, INDONESIA, Left, Foil 
5405,Rico-BRAUN-35187,21,229, GERMANY, Right, Epée 
5406,Ridha-ZDIRI-32332,23,9999999, TUNISIA, Left, Sabre 
5407,Rie-OHASHI-22362,27,271, JAPAN, Left, Epée 
5408,Rik-ADEMA-14861,30,9999999, NETHERLANDS, Right, Sabre 
5409,Riki-OISHI-23771,24,145, JAPAN, Right, Foil 
5410,Rikuto-TAKEDA-24409,21,9999999, JAPAN, Right, Foil 
5411,Rina-ENDO-42124,20,9999999, JAPAN, Left, Foil 
5412,Rina_Gabriela-CARBALLO_BARRERA-44272,28,363, EL SALVADOR, Right, Foil 
5413,Rinaldo-CAMPANA-19292,72,9999999, USA, Right, Foil 
5414,Ringo-QUINTERO_ALVAREZ-27383,28,166, CUBA, Right, Epée 
5415,Rino-TOSAKA-34308,21,313, JAPAN, Left, Epée 
5416,Rio-AZUMA-34969,20,125, JAPAN, Right, Foil 
5417,Risa-TAKASHIMA-31865,19,26, JAPAN, Right, Sabre 
5418,Rita-PIRK-33546,20,9999999, SLOVAKIA, Right, Foil 
5419,Ritva_Leena-LEHTONEN-21683,63,600, FINLAND, Right, Epée 
5420,Roaa-MAJALI-40023,16,9999999, JORDAN, Right, Foil 
5421,Robbe-HEMELAERS-37859,21,9999999, BELGIUM, Right, Epée 
5422,Robbert-GOOSSENS-21998,26,9999999, NETHERLANDS, Right, Sabre 
5423,Robert-BLASCHKA-170,60,9999999, AUSTRIA, Left, Foil 
5424,Robert-CICCARELLI-45189,17,9999999, AUSTRALIA, Right, Foil 
5425,Robert-GATAI-19828,27,9999999, HUNGARY, Right, Foil 
5426,Robert-KOMAN-23976,25,9999999, SLOVENIA, Right, Epée 
5428,Robert-MC_GREGOR-28479,22,9999999, SOUTH AFRICA, Right, Epée 
5429,Robert-PAVLOVIC-27960,59,9999999, CROATIA, Right, Foil 
5430,Robert-PHELPS-27719,79,9999999, GREAT BRITAIN, Right, Epée 
5431,Robert-RENNICK-29652,65,9999999, CANADA, Right, Sabre 
5433,Robert-SCHMIER-31949,24,594, GERMANY, Right, Epée 
5434,Robert-VIDOVSZKY-40232,17,9999999, USA, Right, Sabre 
5435,Robert_Bruce-SIKES-14149,62,9999999, USA, Right, Sabre 
5436,Robert_Elis-VILLALOBOS-33144,20,9999999, ICELAND, Right, Sabre 
5438,Roberta-MARZANI-28741,22,97, ITALY, Left, Epée 
5439,Roberto-CODON_MIRAVALLE-427,53,9999999, SPAIN, Right, Epée 
5440,Roberto-CODON_MIRAVALLES-427,53,9999999, SPAIN, Right, Epée 
5441,Roberto-DAVOLI-26887,23,9999999, GREECE, Right, Sabre 
5442,Roberto-DI_MATTEO-25661,62,9999999, ITALY, Right, Epée 
5443,Roberto-FUCCARO-42776,24,9999999, ITALY, Right, Epée 
5444,Roberto-LAZZARINI-11244,57,9999999, BRAZIL, Right, Epée 
5445,Roberto-MONSALVA-42802,17,157, CHILE, Right, Sabre 
5446,Roberto_Pablo-MARQUEZ_CHAVEZ-27614,30,9999999, NICARAGUA, Right, Foil 
5447,Robin-CLERCX-35826,20,1004, BELGIUM, Right, Epée 
5448,Robin-DAVENPORT-19199,72,9999999, GREAT BRITAIN, Right, Epée 
5449,Robin-GREMION-26946,24,9999999, SWITZERLAND, Right, Epée 
5450,Robin-KASE-22329,26,178, SWEDEN, Right, Epée 
5451,Robin-PERNICE-33331,56,9999999, USA, Right, Sabre 
5452,Robin-SCHROEDTER-26510,25,120, GERMANY, Right, Sabre 
5453,Robin-Schroedter-26510,25,120, GERMANY, Right, Sabre 
5454,Rodrigo-ARAYA-19062,29,9999999, CHILE, Right, Sabre 
5455,Rodrigo-GONZALEZ-34720,21,162, CHILE, Right, Epée 
5456,Rogelio_Jesus-WANTON_CASAMAYOR-43507,21,9999999, CUBA, Right, Sabre 
5457,Roger-GARCIA_ALZORRIZ-32394,21,326, SPAIN, Right, Foil 
5458,Roger_Jesus-ROMERO_MONTILLA-37258,19,736, VENEZUELA, Right, Foil 
5459,Rok-SOBOCAN-5917,47,606, SLOVENIA, Right, Epée 
5460,Roland-MAJNIK-43451,18,9999999, HUNGARY, Right, Epée 
5461,Roland-SCHLOSSER-1684,36,9999999, AUSTRIA, Right, Foil 
5462,Rolf-NICKEL-20043,27,116, CHILE, Right, Epée 
5463,Romain-CANNONE-35617,21,102, FRANCE, Right, Epée 
5464,Romain-MOLINARO-28443,23,9999999, FRANCE, Right, Foil 
5465,Roman-ALEKSANDROV-16207,29,97, UZBEKISTAN, Right, Epée 
5466,Roman-BEREUTER-27941,22,9999999, AUSTRIA, Right, Sabre 
5467,Roman-CHRISTEN-3494,53,9999999, GERMANY, Left, Foil 
5468,Roman-DJITLI-21930,28,108, ALGERIA, Right, Foil 
5469,Roman-KUKSENKO-33710,20,9999999, UKRAINE, Right, Sabre 
5470,Roman-KUTS-20885,28,9999999, RUSSIA, Left, Foil 
5471,Roman-PETROV-32874,27,987, KYRGYZSTAN, Right, Epée 
5472,Roman-SVICHKAR-24120,25,13, UKRAINE, Left, Epée 
5473,Roman_Rene-PICOT-35724,22,9999999, RUSSIA, Right, Epée 
5474,Romana-CARAN-8326,39,9999999, SERBIA, Left, Epée 
5475,Romana-Caran-8326,39,9999999, SERBIA, Left, Epée 
5476,Ron_Ken_Yang-LOH-37344,19,447, SINGAPORE, Right, Sabre 
5477,Ronald-THORNTON-44794,52,9999999, USA, Right, Sabre 
5478,Ronan-GUSTIN-23021,31,31, FRANCE, Right, Epée 
5479,Ronan-Gustin-23021,31,31, FRANCE, Right, Epée 
5480,Roo-WHELAN-37680,20,9999999, GREAT BRITAIN, Right, Epée 
5481,Rosa_Carmen-MISURELLI-37756,20,9999999, ITALY, Right, Sabre 
5482,Rosa_Maria-CANO_DIOSA-2418,53,9999999, SPAIN, Right, Epée 
5483,Rosali-PATTERSON_CALI-43537,17,9999999, CUBA, Right, Epée 
5485,Rosany-JIMENEZ-43335,17,9999999, VENEZUELA, Right, Epée 
5486,Rosaria-BORZA-34299,21,9999999, ITALY, Right, Sabre 
5487,Rosario-CORDON-36213,21,9999999, GUATEMALA, Left, Foil 
5488,Rosario-DIAZ_DEL_RIO-43269,17,9999999, CHILE, Right, Epée 
5489,Rosario-URBANO-41772,53,9999999, SPAIN, Right, Sabre 
5490,Rosaura_Guadalupe-CRESPIN_NAVARRO-34606,19,9999999, EL SALVADOR, Right, Foil 
5491,Rose-FINTER-32859,45,9999999, CANADA, Left, Foil 
5492,Rosina-STANISLAVOVA-32095,43,9999999, BULGARIA, Right, Epée 
5493,Rosislav-ROUSEV-10756,32,649, BULGARIA, Right, Epée 
5494,Ross-AUSTEN-1486,40,929, AUSTRALIA, Right, Epée 
5495,Rossella-FIAMINGO-19604,27,24, ITALY, Left, Epée 
5496,Rossella-GREGORIO-15098,28,12, ITALY, Left, Sabre 
5497,Rossy-FELIX_LARA-21164,29,140, DOMINICAN REPUBLIC, Right, Sabre 
5498,Rostislav-KRASILNIKOV-31164,23,150, RUSSIA, Right, Sabre 
5499,Rostyslav-HERTSYK-17622,29,83, UKRAINE, Left, Foil 
5500,Roswell-CHIRINOS-43339,18,9999999, VENEZUELA, Right, Foil 
5501,Roswitha-STELZER-14406,75,9999999, AUSTRIA, Right, Epée 
5502,Rouven-REDWANZ-30121,23,9999999, GERMANY, Right, Sabre 
5503,Roxana-FERRER_MOREJON-43508,18,9999999, CUBA, Right, Foil 
5504,Roy-SUZUKI-45034,61,9999999, CANADA, Right, Sabre 
5505,Royce-WANG-34353,21,9999999, CHINESE TAIPEI, Right, Sabre 
5506,Rozene-CASTANIE-32658,21,127, FRANCE, Right, Foil 
5507,Ruangrit-HAEKERD-22913,26,156, THAILAND, Right, Sabre 
5508,Ruben-DERKSEN-40919,18,1021, NETHERLANDS, Right, Epée 
5509,Ruben-JAY_MEJIAS-27537,27,9999999, CUBA, Right, Foil 
5510,Ruben-JAY_MEJIAS-40595,22,236, CUBA, Right, Foil 
5511,Ruben-LIMARDO_GASCON-10222,33,4, VENEZUELA, Left, Epée 
5512,Ruben-SILVA-20988,31,153, CHILE, Right, Foil 
5513,Rubert-ROJAS-39387,18,9999999, PANAMA, Right, Sabre 
5514,Rufus-PANELIUS-32054,21,614, FINLAND, Right, Epée 
5515,Rui-FUJIKURA-40750,19,312, JAPAN, Right, Foil 
5516,Ruka-NARITA-37699,18,326, JAPAN, Right, Epée 
5517,Runa-GORDON_ACHOUR-45846,16,9999999, SWEDEN, Right, Epée 
5518,Ruslan-ESKOV-31849,20,303, ESTONIA, Left, Epée 
5519,Ruslan-HASANOV-45436,17,9999999, UKRAINE, Left, Epée 
5520,Ruslan-KUDAYEV-14005,38,9999999, UZBEKISTAN, Left, Foil 
5521,Ruslan-KURBANOV-22285,27,69, KAZAKHSTAN, Right, Epée 
5522,Ruta-LATINYTE-34289,34,685, LITHUANIA, Right, Epée 
5523,Ruth-CLARKE-27104,25,9999999, GREAT BRITAIN, Left, Foil 
5524,Ruth-DODGE-33325,74,9999999, USA, Right, Foil 
5525,Ruusa-DEGERMAN-26943,29,320, FINLAND, Right, Foil 
5526,Ryan-GRIFFITHS-42527,18,9999999, USA, Right, Epée 
5527,Ryan-JENKINS-39428,17,178, USA, Right, Sabre 
5528,Ryan_Aaron-RODRIGUEZ_SUAREZ-32590,25,9999999, MEXICO, Right, Epée 
5529,Ryan_Ren_An-ONG-35173,19,9999999, SINGAPORE, Left, Foil 
5530,Ryo-MIYAKE-4817,28,64, JAPAN, Left, Foil 
5531,Ryohei-NOGUCHI-28714,22,264, JAPAN, Right, Foil 
5532,Ryosuke-NARITA-32523,24,9999999, JAPAN, Right, Epée 
5533,Ryu-MATSUMOTO-46541,16,9999999, JAPAN, Right, Epée 
5534,SAITO-Toshiya-30489,21,24, JAPAN, Right, Foil 
5535,SAZANJIAN-Najmeh-29095,22,62, IRAN, Right, Sabre 
5536,SCHMIDL-Paula-28728,22,125, AUSTRIA, Right, Epée 
5537,SEMENYUK-Grigoriy-37875,20,129, RUSSIA, Left, Foil 
5538,SENEGAS-Remi-28801,24,140, FRANCE, Right, Sabre 
5539,SERRI-Cedrik-20897,27,91, SLOVAKIA, Right, Foil 
5540,SHCHUKLA-Iryna-28351,23,44, TURKEY, Right, Sabre 
5541,SHIKINE-Takahiro-31919,21,49, JAPAN, Right, Foil 
5542,SHIRAISHI-Eri-42370,23,9999999, JAPAN, Right, Epée 
5543,SHIRSHOV-Vasiliy-35115,21,124, RUSSIA, Right, Sabre 
5544,SIROTKIN-Alexander-38622,21,75, RUSSIA, Right, Foil 
5545,SONG-Sera-33038,25,266, KOREA, Left, Epée 
5546,SOUDERS-Peter-21560,28,206, USA, Right, Sabre 
5547,STAEHLI-Laura-17514,27,23, SWITZERLAND, Right, Epée 
5548,STAHLBERG-Nadine-28521,23,143, GERMANY, Right, Epée 
5549,STREETS-Kaito-29396,24,72, JAPAN, Right, Sabre 
5550,SWATOWSKA-Martyna-25947,24,144, POLAND, Left, Epée 
5551,SZATMARI-Andras-22449,25,8, HUNGARY, Right, Sabre 
5552,Saanchi-KUKADIA-37586,19,9999999, USA, Right, Epée 
5553,Saar-HANINA-22011,25,9999999, ISRAEL, Right, Epée 
5554,Saar-LIEVA-32783,19,9999999, ISRAEL, Right, Epée 
5555,Saartje-CORTEYN-36705,18,331, BELGIUM, Right, Sabre 
5556,Saba-SULAMANIDZE-30914,22,268, GEORGIA, Right, Sabre 
5557,Sabina-ECOBICI-38979,20,443, ROMANIA, Right, Epée 
5558,Sabina-HENDRICHOVA-31917,20,9999999, CZECH REPUBLIC, Right, Foil 
5559,Sabina-KARIMOVA-14957,31,169, AZERBAIJAN, Left, Sabre 
5560,Sabina-MAMEDOVA-36665,43,9999999, RUSSIA, Right, Foil 
5561,Sabina-MARTIS-35177,18,9999999, ROMANIA, Right, Sabre 
5562,Sabina-MIKINA-14957,31,169, AZERBAIJAN, Left, Sabre 
5563,Sabir-SUFYANN-31227,29,9999999, MOROCCO, Right, Sabre 
5564,Sabrina-CHO-45999,16,9999999, USA, Right, Foil 
5565,Sabrina-LOPEZ_SOTO-32597,20,9999999, PUERTO RICO, Right, Epée 
5566,Sabrina-MASSIALAS-28086,21,139, USA, Right, Foil 
5567,Sabrina-PIATTI-45894,18,9999999, ITALY, Right, Epée 
5568,Sadaharu-KOSAKA-41649,52,9999999, JAPAN, Right, Epée 
5569,Sadie-GREETHAM-30658,23,9999999, GREAT BRITAIN, Right, Epée 
5570,Sadler-MCINTOSH-36633,20,917, CANADA, Right, Epée 
5571,Saeed-REZAEI-34105,23,9999999, IRAN, Right, Epée 
5572,Sagar-SAHI-40372,22,9999999, INDIA, Right, Sabre 
5573,Sage-PALMEDO-27502,22,9999999, USA, Right, Sabre 
5574,Saif-AHMED-42103,16,9999999, UNITED ARAB EMIRATES, Right, Epée 
5575,Sajad-FARMANI-28534,22,9999999, IRAN, Right, Sabre 
5576,Saki-ASANO-28644,22,9999999, JAPAN, Right, Foil 
5577,Saki-HARADA-43018,18,9999999, JAPAN, Right, Epée 
5578,Sakineh-NOURI-29037,23,181, IRAN, Right, Epée 
5579,Salah-MUSAWI-35376,33,9999999, IRAQ, Right, Foil 
5580,Salem-AL_SHAYA-12711,34,925, KUWAIT, Left, Epée 
5581,Salih_Cansin-YILMAZ-36774,20,9999999, TURKEY, Right, Foil 
5582,Salim-HEROUI-32434,19,77, ALGERIA, Left, Foil 
5583,Sally-BENNETT-32596,39,9999999, AUSTRALIA, Left, Sabre 
5584,Sally-HIGGINS-35638,78,9999999, USA, Right, Sabre 
5585,Salma-GONZALEZ-45412,16,9999999, MEXICO, Right, Foil 
5586,Salvatore-MARINO-34461,21,9999999, GERMANY, Right, Foil 
5587,Salvatore-PEZONE-14323,71,9999999, ITALY, Right, Foil 
5588,Salwa-GABER-37301,22,78, EGYPT, Right, Epée 
5589,Samandar-ALIMOV-43225,22,589, UZBEKISTAN, Right, Sabre 
5590,Samantha-AUTY-23553,27,203, AUSTRALIA, Right, Sabre 
5591,Samantha-HUGHES-37290,36,9999999, GREAT BRITAIN, Right, Epée 
5592,Samantha-VIQUEIRA-33375,20,304, USA, Right, Foil 
5593,Samantha_Kyle-CATANTAN-43910,16,119, PHILIPPINES, Right, Foil 
5594,Samin-LATIFI-43257,18,9999999, IRAN, Right, Foil 
5595,Samira-HUSEYNOVA-32321,27,9999999, AZERBAIJAN, Right, Epée 
5596,Sammuel-TRANQUILAN-43460,20,9999999, PHILIPPINES, Left, Foil 
5597,Samson_Mun_Hou-LEE-18264,32,107, SINGAPORE, Left, Epée 
5598,Samu-SZLACHANYI-45177,18,9999999, HUNGARY, Right, Epée 
5599,Samuel-BLANAR-25984,24,469, SLOVAKIA, Right, Foil 
5600,Samuel-BOYCE-43556,23,488, USA, Right, Epée 
5601,Samuel-FLORES-46527,17,9999999, VENEZUELA, Right, Foil 
5602,Samuel-FREIMAN-26159,24,9999999, USA, Left, Epée 
5603,Samuel-GRUBER-43021,18,368, USA, Left, Foil 
5604,Samuel-HARDWICKE_BROWN-17919,26,9999999, CANADA, Left, Foil 
5605,Samuel-JARRY-43249,17,9999999, FRANCE, Right, Sabre 
5606,Samuel-KWONG-31666,21,9999999, USA, Right, Sabre 
5607,Samuel-LEE-31043,21,925, SINGAPORE, Right, Epée 
5608,Samuel-MOELIS-29613,20,184, USA, Left, Foil 
5609,Samuel-MUIR-24752,24,9999999, FINLAND, Left, Sabre 
5610,Samuel-ROONEY-38096,19,9999999, GREAT BRITAIN, Left, Sabre 
5611,Samuel-ROUDBAR-35830,21,662, BELGIUM, Left, Epée 
5612,Samuel-STOLAR-33882,20,9999999, SLOVAKIA, Right, Epée 
5613,Samuel-UNTERHAUSER-34279,21,377, GERMANY, Left, Epée 
5614,Samuel_Marc_Leonard-FINCH-37005,20,9999999, GREAT BRITAIN, Right, Foil 
5615,San-NAM-43215,21,532, KOREA, Right, Sabre 
5616,Sana-NOBORIO-37707,20,9999999, JAPAN, Left, Epée 
5617,Sandor-CHO_TAEUN-28091,23,354, HUNGARY, Right, Epée 
5618,Sandra-BINGENHEIMER-3473,31,9999999, GERMANY, Left, Foil 
5619,Sandra-MARCOS-16294,28,120, SPAIN, Right, Sabre 
5620,Sandra-SCHWARZ-41604,71,9999999, AUSTRALIA, Right, Sabre 
5621,Sandra-SKOBLOV-39227,17,354, ESTONIA, Left, Epée 
5622,Sandra-SULIK-29002,23,9999999, POLAND, Left, Foil 
5623,Sandro-BAZADZE-22559,25,23, GEORGIA, Right, Sabre 
5624,Sangmin-KIM-19030,32,243, KOREA, Right, Epée 
5625,Sanguk-OH-36990,22,5, KOREA, Right, Sabre 
5626,Sangwon-PARK-40554,18,9999999, KOREA, Right, Sabre 
5627,Sangyoung-PARK-31102,23,3, KOREA, Right, Epée 
5628,Sania-IAKOVLEVA-23426,67,9999999, RUSSIA, Right, Epée 
5629,Sanjar-ALIMOV-37557,19,555, UZBEKISTAN, Left, Epée 
5630,Sanjarbek-SOBIROB-45401,19,509, UZBEKISTAN, Right, Epée 
5631,Sanne-GARS-13701,29,9999999, SWEDEN, Right, Epée 
5632,Sanphot-NUANPHLAP-33099,23,9999999, THAILAND, Left, Foil 
5633,Santa-OYA-40905,18,9999999, JAPAN, Right, Sabre 
5634,Santiago-JURADO_SOSSA-40304,20,9999999, COLOMBIA, Right, Epée 
5635,Santiago-PACHON-16744,28,170, COLOMBIA, Right, Foil 
5636,Santiago_Joaquin-FADA-42832,18,9999999, ARGENTINA, Right, Foil 
5637,Santosh_Singh-NONGTHOMBAM-46642,23,294, INDIA, Right, Epée 
5638,Saoud-ALATAWI-40184,18,9999999, BAHRAIN, Right, Epée 
5639,Saoussen-BOUDIAF-26533,25,53, FRANCE, Right, Sabre 
5640,Sara-BALZER-29003,23,127, FRANCE, Left, Sabre 
5641,Sara-BILLI-36272,20,9999999, ITALY, Right, Epée 
5642,Sara-CAMACHO-47257,16,336, MEXICO, Right, Foil 
5643,Sara-CONTRERAS-40453,18,9999999, MEXICO, Right, Foil 
5644,Sara-DEL_PRETE-32518,21,9999999, ITALY, Right, Sabre 
5645,Sara-DE_ALTI-25014,24,9999999, ITALY, Right, Epée 
5646,Sara-ESTRADA-28203,23,226, SPAIN, Right, Sabre 
5647,Sara-FERNANDEZ_CALLEJA-26147,25,131, SPAIN, Right, Epée 
5648,Sara-PYTKA-39181,23,478, POLAND, Left, Epée 
5649,Sara-SALMINEN-31495,21,762, FINLAND, Right, Epée 
5650,Sara-SZOKE-35840,20,9999999, HUNGARY, Right, Epée 
5651,Sara-TAFFEL-26623,23,9999999, USA, Left, Foil 
5652,Sara-VITALE-37590,20,9999999, ITALY, Right, Foil 
5653,Sara_Ann-MARTOS-40223,16,271, USA, Right, Foil 
5654,Sara_Maria-KOWALCZYK-43182,17,9999999, ITALY, Right, Epée 
5656,Sarah-ATROUZ-32426,20,9999999, ALGERIA, Right, Sabre 
5657,Sarah-DUFFY_LAWRENCE-25757,72,9999999, USA, Right, Epée 
5658,Sarah-FILBY-32372,20,480, CANADA, Right, Foil 
5659,Sarah-JALLOT-32820,21,9999999, FRANCE, Right, Epée 
5660,Sarah-MERZA-31759,20,232, USA, Right, Sabre 
5661,Sarah-NOUTCHA-36394,19,47, FRANCE, Right, Sabre 
5662,Sarah-OSVATH-1537,55,9999999, AUSTRALIA, Right, Epée 
5663,Sarah_Eve-LORD-46440,22,9999999, CANADA, Left, Epée 
5664,Sarah_Florence-NGO_NTAT_SARAH-45637,37,116, CAMEROON, Right, Epée 
5665,Sarah_Jane-HAMPSON-30625,22,230, GREAT BRITAIN, Right, Sabre 
5666,Sarah_Schremmer-LARSEN-41951,20,407, DENMARK, Right, Epée 
5667,Sarbiya-GAYNUTDINOVA-38021,34,9999999, FINLAND, Left, Foil 
5668,Sari-KOJO-28067,50,502, FINLAND, Right, Epée 
5669,Sarolta-NATTAN-4181,39,383, HUNGARY, Right, Foil 
5670,Sarolta-OHLMULLER-30101,22,367, HUNGARY, Right, Epée 
5671,Sarra-AFI-40042,18,111, TUNISIA, Right, Foil 
5672,Sarvenaz-MORTAZAVI-29041,23,212, IRAN, Right, Foil 
5673,Satoru-UYAMA-28712,27,51, JAPAN, Right, Epée 
5674,Satya-GUNPUT-26558,27,113, MAURITIUS, Right, Epée 
5675,Saverio-SCHIAVONE-24173,25,9999999, ITALY, Left, Foil 
5676,Savitoz-CHILANA-42485,17,9999999, USA, Right, Epée 
